datetime,user,msg
2020-03-07 01:51:00,SubTain Malik,G zaror
2020-03-07 01:51:00,SubTain Malik,Miss dhokybaz
2020-03-07 01:51:00,Malik,🤣
2020-03-07 01:51:00,Malik,Thank uh.
2020-03-07 01:51:00,Malik,Mjy ab in immature batu p gssa ne ata
2020-03-07 01:51:00,Malik,Shukriya
2020-03-07 01:52:00,SubTain Malik,You
2020-03-07 01:52:00,SubTain Malik,Too
2020-03-07 01:52:00,Malik,Lol
2020-03-07 01:52:00,SubTain Malik,Good
2020-03-07 01:52:00,Malik,Bss urat s bartare leny k chkr m hty ap jsy mard
2020-03-07 01:52:00,SubTain Malik,R ap jesi urtain bhi
2020-03-07 01:53:00,Malik,Ne ne
2020-03-07 01:53:00,Malik,Aysa ne ha
2020-03-07 01:53:00,SubTain Malik,Nzr ata hai
2020-03-07 01:53:00,Malik,Bss kch mard kuch batu ko utna e smjhty ha jtne unke soch hte ha ya jtna w smjhny ke salahiyat rkhty ha
2020-03-07 01:54:00,SubTain Malik,G
2020-03-07 01:54:00,Malik,T bss debate end 🤣
2020-03-07 01:55:00,SubTain Malik,Yup
2020-03-07 01:55:00,Malik,Tata.
2020-03-07 01:56:00,SubTain Malik,Bye
2020-03-07 01:56:00,Malik,H saky t kr dena
2020-03-07 01:56:00,SubTain Malik,Tx
2020-03-07 01:56:00,SubTain Malik,Tc
2020-03-19 19:51:00,Malik,Mry sth wapis relation ma au g ?
2020-03-19 20:14:00,SubTain Malik,Who's there?
2020-03-19 20:23:00,Malik,Itneyu s relation th ya ha k aj ya nobat agai
2020-03-19 20:39:00,SubTain Malik,?
2020-03-19 21:39:00,Malik,Kch ne
2020-03-19 21:39:00,Malik,Mra e demag hil jata ha kabe kabe fzol m.msg kr dete hun  Magror insn ko
2020-03-19 21:39:00,Malik,Bye 🖐🏻
2020-03-19 21:40:00,Malik,Hamesha ke trha aj b saya e h
2020-03-19 21:41:00,Malik,Ainda kbe msg ne aye ga
2020-03-19 21:42:00,SubTain Malik,Jo bhi ho
2020-03-19 21:42:00,SubTain Malik,Bye take care
2020-03-24 03:12:00,Malik,Stay at home Stay at home Stay at home Stay Safe 🙏🏻
2020-03-24 04:42:00,SubTain Malik,Yes I am
2020-03-24 07:24:00,SubTain Malik,AlhamduLillah
2020-03-24 07:24:00,SubTain Malik,You too take care
2020-03-24 21:36:00,Malik,Sure I.A
2020-03-24 21:36:00,SubTain Malik,👍🏻
2020-04-01 04:16:00,Malik,Subtain
2020-04-01 04:17:00,Malik,Aza Here
2020-04-01 04:17:00,Malik,Mjy kch bat krne ha Munasib smjy t rply kr dna
2020-04-01 07:08:00,SubTain Malik,G?
2020-04-01 07:08:00,SubTain Malik,Bolein
2020-04-01 12:24:00,Malik,Mil skty h ¥
2020-04-01 12:24:00,Malik,?
2020-04-01 12:24:00,SubTain Malik,Kb?
2020-04-01 12:24:00,SubTain Malik,R kia kehna?
2020-04-01 12:24:00,Malik,Yaha e keh dn ?
2020-04-01 12:25:00,SubTain Malik,Milna possible ho skta?
2020-04-01 12:26:00,Malik,Han h skta ha
2020-04-01 12:26:00,SubTain Malik,Kese
2020-04-01 12:26:00,Malik,But i think munasib ne ry gah.
2020-04-01 12:26:00,SubTain Malik,Possible kese ho sakta?
2020-04-01 12:28:00,Malik,Mtlb ?
2020-04-01 12:28:00,SubTain Malik,Kese mil sakte
2020-04-01 12:28:00,SubTain Malik,Sabko chutiyan hain sab ghar hote
2020-04-01 12:30:00,Malik,W t mra cncrn h
2020-04-01 12:30:00,Malik,Khair
2020-04-01 12:37:00,SubTain Malik,Chalain marzi apki
2020-04-01 12:45:00,Malik,Bat y the k  Ma manti h sb ma n apko bht hrt kia ha bht tklef d ha bht rolaya ha bht tng kia ha Tbhe bht c nad duayen b le ha shaid wo sb mjy lag jayen t apko hushe h ge ma.ne kahu ge k ap.apne bad duaye  wapis la lay or etc. Bsss ya kahu g mjy maff ker dy plz mjy maff ker dy 🙏🏻 Hat jor k ma n kabe is trha dil s mafi ne mange lkn baz dafa kse ka smjhana dil or demag ma beth jata ha Is leye plz mjjy maff ker d Ma n kabe dil s apko bad dua ne d bht c dua ha mre jaha b jisk b sth ry bht hush ry
2020-04-01 12:46:00,SubTain Malik,G main kar chuka hoon maaf
2020-04-01 12:47:00,SubTain Malik,Koi baat nahii.. Same to you
2020-04-01 12:47:00,Malik,G bht shukriya 🌸
2020-04-01 12:47:00,SubTain Malik,♥
2020-04-01 12:47:00,Malik,🤷🏻‍♀️
2020-04-01 12:53:00,SubTain Malik,G?
2020-04-01 12:56:00,Malik,🙄
2020-04-01 13:01:00,SubTain Malik,Kia keh rhin.
2020-04-01 13:01:00,SubTain Malik,?
2020-04-01 13:03:00,Malik,Ya kia
2020-04-01 13:09:00,SubTain Malik,Duayen di
2020-04-01 13:10:00,Malik,Ohh
2020-04-01 13:10:00,Malik,Bht shukriya apka 🌸
2020-04-01 13:12:00,Malik,Thank u so much for ur time.
2020-04-01 13:12:00,SubTain Malik,Anytime
2020-04-01 13:12:00,SubTain Malik,Np
2020-04-01 13:14:00,Malik,Allah Hafiz
2020-04-01 13:14:00,SubTain Malik,Allah Hafiz
2020-04-01 13:15:00,Malik,Ek sawal krun ??
2020-04-01 13:18:00,SubTain Malik,G
2020-04-01 13:20:00,Malik,Apko yd ne ate ?
2020-04-01 13:22:00,SubTain Malik,Bohot ati
2020-04-01 13:24:00,Malik,But its good k.ap bht agy bhar gy h apne zndge ma
2020-04-01 13:45:00,SubTain Malik,Aise bt nahi hotiii
2020-04-01 13:52:00,Malik,Kse ?
2020-04-01 13:54:00,SubTain Malik,Agay brhny wali
2020-04-01 14:01:00,Malik,Ahan!
2020-04-01 14:01:00,Malik,T kse bat hte ha ??
2020-04-01 14:30:00,SubTain Malik,Dekhna parta sabko hi
2020-04-01 14:56:00,Malik,Is ma dekhny wala kia ha ??
2020-04-01 14:56:00,Malik,Wsy itne e yd ate h t kbe msg t zaror krty
2020-04-01 15:13:00,SubTain Malik,Nothing
2020-04-01 15:13:00,SubTain Malik,Sahii
2020-04-01 15:15:00,Malik,Ok.
2020-04-01 15:15:00,Malik,Thank u for ur time
2020-04-01 15:15:00,Malik,Allah Hafiz
2020-04-01 15:33:00,SubTain Malik,Np :D
2020-04-01 15:33:00,SubTain Malik,Allah Hafiz
2020-04-03 01:16:00,SubTain Malik,Ek bt pochon?
2020-04-03 01:16:00,Malik,Sure
2020-04-03 01:16:00,SubTain Malik,Agar milte toh kia hug krty?
2020-04-03 01:17:00,Malik,Ho jana th
2020-04-03 01:17:00,SubTain Malik,Apko kia lagta?
2020-04-03 01:17:00,Malik,Is leye ne mile
2020-04-03 01:17:00,SubTain Malik,Main toh chahta tha milna wese
2020-04-03 01:17:00,SubTain Malik,:p
2020-04-03 01:17:00,Malik,Han m smj ge the
2020-04-03 01:17:00,SubTain Malik,R kia parta hug krke roo bhi prty
2020-04-03 01:17:00,SubTain Malik,Phir b ni mili?
2020-04-03 01:18:00,Malik,Ha g
2020-04-03 01:18:00,SubTain Malik,Q
2020-04-03 01:18:00,Malik,Han shaid aysa htaa
2020-04-03 01:18:00,Malik,Hamara taluq kia ha
2020-04-03 01:18:00,Malik,Ab
2020-04-03 01:18:00,SubTain Malik,Hear chalain nhi mile toh acha bhi hua
2020-04-03 01:18:00,SubTain Malik,Haan ye b sach hai
2020-04-03 01:18:00,Malik,Kia taluk ha hamara k ma apko apna ap touch krny dete
2020-04-03 01:19:00,SubTain Malik,Nhiii koi nhii
2020-04-03 01:19:00,SubTain Malik,I appreciate your trueness
2020-04-03 01:19:00,SubTain Malik,Acha kiya apne
2020-04-03 01:19:00,SubTain Malik,💯 %
2020-04-03 01:20:00,Malik,Hmm
2020-04-03 01:20:00,SubTain Malik,Basss yehi janana tha... Ky mje hi aysa lg raha tha bass ya apko b laga
2020-04-03 01:20:00,SubTain Malik,Good night
2020-04-03 01:20:00,SubTain Malik,Allah Hafiz
2020-04-03 01:20:00,Malik,Allah Hafiz
2020-04-06 00:39:00,Malik,Apne kue pic bhj skty h
2020-04-06 00:39:00,Malik,Fresh fresh
2020-04-06 00:39:00,Malik,🤣
2020-04-06 03:25:00,SubTain Malik,Abhii ki?
2020-04-06 03:25:00,SubTain Malik,Ya uni ky dino ki?
2020-04-06 03:25:00,SubTain Malik,Quarantine se pele ki?
2020-04-06 03:26:00,Malik,Abhe ke fresh fresh
2020-04-06 03:26:00,Malik,Waha t shashka e apna alag hta ha 🤣
2020-04-06 03:29:00,SubTain Malik,You deleted this message
2020-04-06 03:29:00,SubTain Malik,Abhii li
2020-04-06 03:29:00,Malik,Oky
2020-04-06 03:30:00,SubTain Malik,<Media omitted>
2020-04-06 03:30:00,Malik,Good
2020-04-06 03:30:00,SubTain Malik,Bass?
2020-04-06 03:31:00,Malik,Kafi ml ry yaha Feroz Khan s
2020-04-06 03:32:00,Malik,Zydaa ne phulnaa 🤣
2020-04-06 03:32:00,SubTain Malik,😂 😂 😂
2020-04-06 03:32:00,SubTain Malik,Acha janab g
2020-04-06 03:33:00,SubTain Malik,Shukran
2020-04-06 03:33:00,SubTain Malik,Kal barish main apki bari yad aiii
2020-04-06 03:33:00,Malik,Yes ise phulne ka aj tk nuksan utha rhe h 🤣🤣
2020-04-06 03:33:00,Malik,Ohh
2020-04-06 03:33:00,SubTain Malik,Kese badlon se darke ftafat hug karliya krtin thin ♥
2020-04-06 03:33:00,SubTain Malik,I miss you
2020-04-06 03:33:00,Malik,Han
2020-04-06 03:34:00,Malik,Ahan!
2020-04-06 03:34:00,SubTain Malik,☺
2020-04-06 03:37:00,Malik,Mjy laga ma kn sa apko pakory bana k khelate the j yd age 🤣
2020-04-06 03:39:00,SubTain Malik,Nahi par hty kxh moments jb yad a e jati bnda
2020-04-06 03:40:00,Malik,Han ya t ha
2020-04-06 03:40:00,Malik,Yad t a e jate kbhe kbhe
2020-04-06 03:41:00,Malik,Phr b pochna prta ha k Kon hu 🤣🤣
2020-04-06 03:41:00,SubTain Malik,Hahaha barish kal hui hai abhii
2020-04-06 03:41:00,SubTain Malik,R kon ho thori bht purani bt hai
2020-04-06 03:41:00,Malik,Han t kn sa kal.phle bar hue ha
2020-04-06 03:42:00,Malik,Lol bat ya b thek ha
2020-04-06 03:42:00,SubTain Malik,🙃
2020-04-06 03:42:00,Malik,Porani t ha lkn bat bary mazy ke the 🤣
2020-04-06 03:42:00,Malik,Kon 🤣🤣
2020-04-06 03:44:00,SubTain Malik,😂 😂 😂
2020-04-06 03:44:00,SubTain Malik,Dekh lein bass phir
2020-04-06 03:44:00,Malik,Han han dek t rhe h
2020-04-06 03:44:00,Malik,Btmz t MASHAH ALLAH s kafe the
2020-04-06 03:45:00,Malik,Chalaki b agai h 🤣🤣
2020-04-06 03:48:00,SubTain Malik,Chalaki nahii hai awein hai bass
2020-04-06 03:50:00,Malik,Chaly INSHAH ALLAH kui na kue zaror ay g jb apko kch b yd ne ay gah 🤭
2020-04-06 04:03:00,SubTain Malik,😂 😂
2020-04-06 04:03:00,SubTain Malik,Aysa bhi hota hai koi?
2020-04-06 04:12:00,Malik,Han naw
2020-04-06 04:13:00,Malik,Js ke apke shdi h ge
2020-04-06 04:13:00,Malik,Zhair h shdi h jy g bchy h jye ge bzy h jy g zndge maa
2020-04-06 04:31:00,SubTain Malik,Good
2020-04-06 04:31:00,SubTain Malik,👍🏻
2020-04-06 04:32:00,Malik,Bat krwe lag ge a ?
2020-04-06 04:32:00,SubTain Malik,Nahi nahii aysi koi bt ni
2020-04-06 04:38:00,Malik,Lage t ha i knw
2020-04-06 04:38:00,Malik,But ma aysa chah ne rhe the.Sorrym
2020-04-06 04:40:00,SubTain Malik,Ni lagi paka
2020-04-06 04:41:00,Malik,Hahaha Ok.
2020-04-06 04:41:00,SubTain Malik,:p
2020-04-06 04:41:00,Malik,Ya b del ker dene the kahe ma leak.na ker dn
2020-04-06 04:42:00,Malik,Kafi Hush Maloom hty h lrky 😂😜
2020-04-06 04:42:00,SubTain Malik,Basss show aysa hi karna parta
2020-04-06 04:42:00,SubTain Malik,Nahi nahi hear hai
2020-04-06 04:42:00,Malik,Ker d hu sakta ha ma leak ker don  Y bachu ko daraya kru is s 🤣🤣
2020-04-06 04:43:00,Malik,Bat ya b thek ha.
2020-04-06 04:43:00,SubTain Malik,😂 😂 😂 Bachon ko dra lia kareyega.. Ksi kam toh ayegi apki
2020-04-06 04:43:00,SubTain Malik,Ya bhi nahiii ya hi theek hai
2020-04-06 04:43:00,Malik,Wsy pocha ne k.pic q chaheye the
2020-04-06 04:43:00,SubTain Malik,Namaz prh lein azany ho gain
2020-04-06 04:43:00,SubTain Malik,G btayen?
2020-04-06 04:43:00,Malik,Idea acha ha wsy 🤣
2020-04-06 04:43:00,Malik,Mjy b awaz ai ha
2020-04-06 04:44:00,Malik,Lol aj b khd hayal ne ata mjy e btana prta ha 🤣🤣
2020-04-06 04:44:00,SubTain Malik,Nahi main is liyae pocha ky zyada sawalon se bnda chir jata hai aksar toh main karta nahiiii
2020-04-06 04:44:00,SubTain Malik,Bta dain ab
2020-04-06 04:44:00,Malik,Dekhane the dost ko Aj ham mry EX ko disscuss kr ry thy t us n deka hwa ne t  is lye
2020-04-06 04:45:00,Malik,Hahahahaha Kash kuch smjdare time p dekhai hte
2020-04-06 04:45:00,SubTain Malik,😂 😂 😂 😂 Karen Karen....
2020-04-06 04:45:00,SubTain Malik,Main namaz prh ln
2020-04-06 04:45:00,Malik,This message was deleted
2020-04-06 04:46:00,Malik,Ma thure na kse ke pics leak ker skti
2020-04-06 04:46:00,Malik,Han sure !
2020-04-06 04:47:00,Malik,Kia krun ?
2020-04-06 05:00:00,SubTain Malik,Karni q hain leak?
2020-04-06 05:00:00,SubTain Malik,Discuss apne X ko
2020-04-06 05:00:00,SubTain Malik,Kia de kia?
2020-04-06 05:06:00,Malik,Disscusss s mtlb k bsss zikr hwa
2020-04-06 05:06:00,Malik,Woi na ham.n q krna aysa kcg
2020-04-06 05:06:00,Malik,Kch*
2020-04-06 05:06:00,SubTain Malik,Theek
2020-04-06 05:07:00,SubTain Malik,G
2020-04-06 05:08:00,Malik,Ek bat pochun ??
2020-04-06 05:10:00,SubTain Malik,G
2020-04-06 05:12:00,Malik,Jab mra msg aya hwa dekhty h t kia schty h ??
2020-04-06 05:12:00,SubTain Malik,Acha lagta hai bass
2020-04-06 05:12:00,SubTain Malik,Sochta kuch hass nahiii
2020-04-06 05:13:00,Malik,J amm schty h w bta d
2020-04-06 05:14:00,SubTain Malik,Kuch bhi nahii
2020-04-06 05:14:00,SubTain Malik,Sochta hoon just shayed koi bt karni ho
2020-04-06 05:15:00,Malik,Ya shaid ya k shaded vele ha jan e ne chr re 🤣🤣
2020-04-06 05:15:00,SubTain Malik,Nahi aysi chezyn nhi sochta AlhamduLillah
2020-04-06 05:16:00,SubTain Malik,Don't mind aj bhi apki zindagi main ek hi masla hai apki ego ka... har wqt dar laga rehta hai kahin main nichin na ho jaon agla mje kam na smjh ly.. But I'm sorry main aysa nahi sochta r na sochna chahta hoon
2020-04-06 05:16:00,Malik,Lol Mashah Allah.
2020-04-06 05:18:00,SubTain Malik,AlhamduLillah
2020-04-06 05:19:00,Malik,Ne bat ego ke ne kch halat e aysy  Or kch halat aysy e guzry hain k bss batain ayse ajate ha zhn ma Or  ap ya sb galban soch chuky hwy ha ab apke soch Mashah Allah Top pay ha
2020-04-06 05:19:00,Malik,Ego itna e msla hta naw t kch b kui b bt ne kbe zndge m msg na krte apko.na ap s maffi mangte  Mafi wala jigra b Allah kse kse ko dety ha 🙃
2020-04-06 05:19:00,Malik,R ya j dar ke bat ke ha Kch dar kch has log e ap l andr dal dty ha 🤭
2020-04-06 05:20:00,SubTain Malik,Beshak ♥... Ye bt theek hai
2020-04-06 05:20:00,Malik,☺️
2020-04-06 05:20:00,SubTain Malik,Par bndy ka hud pe itna control hona chaeyae ky km krny ki koshish kry wo dar
2020-04-06 05:21:00,Malik,Time lagta ha har chz ko
2020-04-06 05:21:00,Malik,Jo ap n anso saf krty h jab wooi ansu dy to unka rokna mshkl hta ha Time lgta hai.!
2020-04-06 05:22:00,SubTain Malik,Ahan
2020-04-06 05:22:00,SubTain Malik,Mujhe laga tha shayed apko ye chezyn ni pta 🤭
2020-04-06 05:23:00,Malik,Zndge ha na boss
2020-04-06 05:23:00,Malik,Bht kch dekhate b ha or sekhate b ha
2020-04-06 05:23:00,SubTain Malik,G ksi ko ap anso do r koi apko dy jye
2020-04-06 05:23:00,SubTain Malik,Shayed aysa bhi kch hta ho
2020-04-06 05:23:00,Malik,Aysa e hta ha
2020-04-06 05:23:00,Malik,Han naw
2020-04-06 05:24:00,Malik,Kch log t bdla lety ha naw
2020-04-06 05:24:00,Malik,Or Makafat b ha Duniya ma e
2020-04-06 05:24:00,Malik,Bss Allah s tobah ker lene chaheye time pay e
2020-04-06 05:24:00,SubTain Malik,Tb logon ko pta chalta hai phir ky jisko wo bachpana kehty thy wo kai ky dil ky sath khelna thaw
2020-04-06 05:25:00,Malik,Zarori ne kse ko rony ko bahpana kaha gaya hu
2020-04-06 05:25:00,Malik,Insn ke harkatain b hte ha kch
2020-04-06 05:25:00,Malik,J usy kabe nzr ne ate
2020-04-06 05:26:00,Malik,Y shaid w kbe dekhna ne chahta
2020-04-06 05:26:00,Malik,Ya shaid w un s bhagta ha
2020-04-06 05:26:00,Malik,R bhagna e chahta ha
2020-04-06 05:27:00,SubTain Malik,Hmmm
2020-04-06 05:28:00,Malik,Zndge ma bht c batain insn miss understand b ker jata ha jn k jawab w khd akhaz kr leta ha Bss waha s e mamlar harab h jaty hain
2020-04-06 05:28:00,Malik,Ya  Baz dafa halat e kch aysy h jatty hain ☺️
2020-04-06 05:30:00,SubTain Malik,G sahi kaha
2020-04-06 05:33:00,Malik,Chalain apka mazeed waqt ne lety ham
2020-04-06 05:33:00,Malik,Galban ab b masrof hun gay.☺️
2020-04-06 05:33:00,SubTain Malik,Nahi nahi
2020-04-06 05:33:00,SubTain Malik,You can msg anytime
2020-04-06 05:34:00,SubTain Malik,And be happy 😊
2020-04-06 05:35:00,Malik,Ego 🤣🤣
2020-04-06 05:35:00,Malik,I am Allhamdullilah ☺️
2020-04-06 05:35:00,SubTain Malik,Main bhi kr loon but dar lagta apse :p
2020-04-06 05:35:00,SubTain Malik,R memories se bhi
2020-04-06 05:35:00,SubTain Malik,:(
2020-04-06 05:35:00,Malik,But i think ab mry pass bat e ne kui krny ko 🤣
2020-04-06 05:36:00,Malik,Ma n kn sa kacha chaba jana ha apko 🤣
2020-04-06 05:36:00,SubTain Malik,Ohkay
2020-04-06 05:36:00,SubTain Malik,Paka nhi chabayen gin?
2020-04-06 05:36:00,Malik,Galban dek k acha laga Ap s izzt ml re h wo b aza ko Infact ma ap ker k muhatib kr re tb shaid
2020-04-06 05:36:00,SubTain Malik,Chaba toh chuki hain kafi dfa 🤭🤭🤭
2020-04-06 05:36:00,Malik,Han yr
2020-04-06 05:37:00,Malik,Lolx  Ya b time time ke bat the 🤣
2020-04-06 05:37:00,SubTain Malik,😂 😂 😂
2020-04-06 05:37:00,SubTain Malik,Kia yad krwa dia achanak
2020-04-06 05:37:00,SubTain Malik,Ufffff 🔥
2020-04-06 05:37:00,SubTain Malik,Choren wo
2020-04-06 05:37:00,Malik,Khd yd kia ha ma n t kch ne kaha
2020-04-06 05:37:00,SubTain Malik,Izzat toh di hi thi i think hamesha
2020-04-06 05:38:00,Malik,Yd ha mjhy !
2020-04-06 05:38:00,SubTain Malik,:p
2020-04-06 05:38:00,Malik,Ab b PUB G khailty h ?
2020-04-06 05:38:00,SubTain Malik,G
2020-04-06 05:38:00,Malik,☺️
2020-04-06 05:38:00,Malik,Good
2020-04-06 05:38:00,SubTain Malik,Ap bhi?
2020-04-06 05:38:00,Malik,Buhat kam
2020-04-06 05:38:00,Malik,Aj kal kbe kbe zebi k sth LUDO khel lte h
2020-04-06 05:38:00,SubTain Malik,Main srf jb ghr hta toh tbhi khelta pta toh hai apko
2020-04-06 05:38:00,Malik,Bss bake time e ne mltaa
2020-04-06 05:39:00,Malik,Yes.
2020-04-06 05:39:00,SubTain Malik,Baqi kia krtin sara din?
2020-04-06 05:39:00,Malik,Soi rhte hn
2020-04-06 05:39:00,SubTain Malik,Udr toh nhi khelta itni hass koi
2020-04-06 05:39:00,SubTain Malik,Akeli?
2020-04-06 05:39:00,Malik,Uth k.ghr k kam Uni k t kui sar pair smj ne a rha
2020-04-06 05:39:00,Malik,Phr per lte h PMS ke papera dny ab INSHAH ALLAH
2020-04-06 05:39:00,SubTain Malik,Uni se chutiyan hain
2020-04-06 05:39:00,Malik,Han g Bilkl
2020-04-06 05:40:00,SubTain Malik,Good
2020-04-06 05:40:00,Malik,Online classes ka tamasha h rha ha
2020-04-06 05:40:00,SubTain Malik,R mere us dst ka bana? Usse bhi chor dia?
2020-04-06 05:40:00,SubTain Malik,G g i know
2020-04-06 05:40:00,Malik,Mids b Online hn gy ma t ghr keh dia h mra y smstr fail ha  Mjy na bd ma kui kahy 🤣
2020-04-06 05:40:00,Malik,Kn s dost ??
2020-04-06 05:41:00,SubTain Malik,Ni HEC kr rhi kch unka
2020-04-06 05:41:00,SubTain Malik,Woi jo apko mila tha
2020-04-06 05:41:00,Malik,Ab usy sth t ne solana  Har kse ko t nae naw har trha ka free kia jata
2020-04-06 05:41:00,Malik,Amb kr re
2020-04-06 05:41:00,Malik,13 ko mid ha abe tk kch kia ne
2020-04-06 05:41:00,SubTain Malik,Mtlb relation ho toh bnda kr hi leta adjust
2020-04-06 05:41:00,SubTain Malik,G dekhyn ab
2020-04-06 05:41:00,SubTain Malik,Umeed hai ho jy kch
2020-04-06 05:42:00,Malik,Ne
2020-04-06 05:42:00,Malik,Zyda ne free krtty awin sar p char jaty
2020-04-06 05:42:00,Malik,Lets c
2020-04-06 05:43:00,SubTain Malik,Theek hai yeh bt bhi..
2020-04-06 05:43:00,Malik,Ek e bht th jsy sar charhaya th 🤣
2020-04-06 05:43:00,Malik,Woi ne smbhala mj s to 🤣🤣
2020-04-06 05:43:00,SubTain Malik,😂 😂 😂 😂
2020-04-06 05:43:00,SubTain Malik,Usse ego issues ho gaye thy apko bohot
2020-04-06 05:44:00,Malik,🤣
2020-04-06 05:44:00,Malik,Ainak utar ge h mre Bss ab prny or laptop time lgate hn ☺️
2020-04-06 05:44:00,Malik,Uske zuban or soch b bht unche h ge the 🤣
2020-04-06 05:44:00,SubTain Malik,Ap b dekhyn apni pic
2020-04-06 05:44:00,SubTain Malik,Kesi lgtin ajkal
2020-04-06 05:44:00,Malik,Ne sorry
2020-04-06 05:45:00,Malik,Aunti 🤣🤣
2020-04-06 05:45:00,SubTain Malik,Mje lgta ap apni bt kr rhin....
2020-04-06 05:45:00,SubTain Malik,Okay
2020-04-06 05:45:00,SubTain Malik,Sach m?
2020-04-06 05:45:00,Malik,Han
2020-04-06 05:46:00,SubTain Malik,Phir rehny hi dein
2020-04-06 05:46:00,Malik,Ne apke e ke ha
2020-04-06 05:46:00,Malik,🤣
2020-04-06 05:46:00,SubTain Malik,Awin dar na jaon
2020-04-06 05:46:00,SubTain Malik,😂
2020-04-06 05:46:00,Malik,Han naw 🤣
2020-04-06 05:47:00,SubTain Malik,Thek janab
2020-04-06 05:47:00,Malik,Kashmir dekhate h kch time phly gy thy y lock down s phly
2020-04-06 05:47:00,SubTain Malik,Okay
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,Malik,<Media omitted>
2020-04-06 05:48:00,SubTain Malik,Kafi pyara h
2020-04-06 05:49:00,Malik,W t ha
2020-04-06 05:49:00,SubTain Malik,♥ ♥ ♥
2020-04-06 05:50:00,Malik,<Media omitted>
2020-04-06 05:50:00,Malik,<Media omitted>
2020-04-06 05:50:00,Malik,<Media omitted>
2020-04-06 05:50:00,Malik,Dek lay aunti b 🤣
2020-04-06 05:50:00,SubTain Malik,Kahan se aunty
2020-04-06 05:51:00,SubTain Malik,MashaAllah MashaAllah ♥ ♥ ♥
2020-04-06 05:51:00,SubTain Malik,Pyari ho gai huin hain bohot
2020-04-06 05:51:00,Malik,<Media omitted>
2020-04-06 05:51:00,Malik,Y jawab ap e da skty 🤣🤣
2020-04-06 05:51:00,SubTain Malik,Level hai apka
2020-04-06 05:51:00,Malik,😂😀
2020-04-06 05:51:00,Malik,Bare bat a
2020-04-06 05:52:00,SubTain Malik,I don't know
2020-04-06 05:52:00,SubTain Malik,Sach main pics main ek class nzr a rhi
2020-04-06 05:52:00,Malik,Mre wsy b class  a
2020-04-06 05:52:00,SubTain Malik,MashaAllah
2020-04-06 05:53:00,Malik,☺️
2020-04-06 05:53:00,SubTain Malik,Hush rahyn hamesha bass
2020-04-06 05:53:00,Malik,Inshah Allah
2020-04-06 05:54:00,SubTain Malik,♥
2020-04-06 05:54:00,Malik,Aysy lgte h ainak k bgair 🤣
2020-04-06 05:54:00,SubTain Malik,G achi hai
2020-04-06 05:55:00,SubTain Malik,Ab toh nahi milti shakal hamari shukar hai
2020-04-06 05:55:00,Malik,🤣
2020-04-06 05:55:00,Malik,Han
2020-04-06 05:55:00,SubTain Malik,😋
2020-04-06 05:55:00,SubTain Malik,Mujhe toh nend anay lag rhi
2020-04-06 05:56:00,SubTain Malik,Apko nhi a rhi?
2020-04-06 05:56:00,Malik,Nah.
2020-04-06 05:56:00,SubTain Malik,Q
2020-04-06 05:56:00,SubTain Malik,Sotin kb hain?
2020-04-06 05:57:00,Malik,<Media omitted>
2020-04-06 05:57:00,Malik,Jab dil h
2020-04-06 05:57:00,SubTain Malik,Wahhh ye b mazy ki hai
2020-04-06 05:57:00,SubTain Malik,But is main zara hot 🔥 lg rhin :p
2020-04-06 05:57:00,Malik,Wsy apka shukriyaa
2020-04-06 05:57:00,SubTain Malik,Q
2020-04-06 05:58:00,Malik,Js n mjy aunti kaha r ma n apna kch hayal kia
2020-04-06 05:58:00,SubTain Malik,Koi bt nhi... Agar hum yunhi har bt ko positive lena seekh jyen toh criticism faida hi deta h
2020-04-06 05:59:00,Malik,Tareka b hta naw bat krny ka
2020-04-06 06:00:00,SubTain Malik,Kuch logon se wese e chir ho jaye toh unki har sedhi bt ko bhi bnda ulta leta hai
2020-04-06 06:00:00,Malik,Kch log chir dela b t dety ha
2020-04-06 06:00:00,SubTain Malik,Yeh bhi ho sakta hai
2020-04-06 06:00:00,SubTain Malik,:p
2020-04-06 06:00:00,Malik,Yhe ha 🤣
2020-04-06 06:01:00,SubTain Malik,☺
